date,venue,race_no,race_name,detail,horse_no,horse_name,win_odds,implied_prob,fetched_at_jst
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,2,レイクラシック,86.8,1.2,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,3,アランカール,12.0,8.3,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,4,ロングトールサリー,153.6,0.7,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,5,リアライズルミナス,80.5,1.2,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,6,ロンギングセリーヌ,220.3,0.5,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,7,スタニングレディ,214.0,0.5,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,8,スマートプリエール,32.5,3.1,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,9,トリニティ,46.6,2.1,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,10,スターアニス,3.1,32.3,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,11,アメティスタ,114.9,0.9,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,12,ドリームコア,7.0,14.3,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,13,エンネ,7.0,14.3,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,14,ソルパッサーレ,202.2,0.5,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,15,アンジュドジョワ,26.7,3.7,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,16,ジュウリョクピエロ,7.5,13.3,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,17,スウィートハピネス,85.5,1.2,2026-05-24 11:06:32+09:00
2026-05-24,東京,11,オークス,15:40発走 / 芝2400m (左 B) / 天候:晴 / 馬場:良,18,ラフターラインズ,3.5,28.6,2026-05-24 11:06:32+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,1,ワンパット,7.7,13.0,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,2,ジェイエルマスター,9.3,10.8,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,3,タイセイアディクト,20.4,4.9,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,4,ジャスパーグレイト,28.1,3.6,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,5,ロングウェイホーム,7.3,13.7,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,6,ホウオウバリスタ,21.1,4.7,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,7,ギュルヴィ,3.3,30.3,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,8,ビップスコーピオン,33.2,3.0,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,9,ニューバラード,25.7,3.9,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,10,インジケーター,46.0,2.2,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,11,パカーラン,26.8,3.7,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,12,タンゴバイラリン,33.7,3.0,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,13,メイショウフジ,12.4,8.1,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,14,ロカヒ,6.8,14.7,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,15,サンセットブライト,65.4,1.5,2026-05-24 11:06:34+09:00
2026-05-24,東京,12,丹沢S,16:30発走 / ダ2100m (左) / 天候:晴 / 馬場:稍,16,ダカラフェスティヴ,22.3,4.5,2026-05-24 11:06:34+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,1,メイショウサザナミ,108.1,0.9,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,2,ソルアモール,86.4,1.2,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,3,ジョーマゴス,204.7,0.5,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,4,プリュイドール,16.4,6.1,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,5,カイユレ,69.4,1.4,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,6,セントピュアベース,28.4,3.5,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,7,マクノス,13.5,7.4,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,8,アリディプラチノ,29.4,3.4,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,9,レイナサンライズ,103.6,1.0,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,10,メイプルキュート,18.3,5.5,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,11,フィデリス,2.1,47.6,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,13,ブラッドムーン,8.8,11.4,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,14,エアリアルグレース,148.2,0.7,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,15,ディアデムドール,32.8,3.0,2026-05-24 11:07:00+09:00
2026-05-24,京都,1,3歳未勝利,09:50発走 / ダ1800m (右) / 天候:晴 / 馬場:良,16,オヤツノジカン,3.1,32.3,2026-05-24 11:07:00+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,1,ワンダーゾルダート,7.9,12.7,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,2,カセノコンコルド,10.0,10.0,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,3,トーアシチフクジン,52.5,1.9,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,4,サーブルディアマン,8.9,11.2,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,5,コスモタキシード,198.3,0.5,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,6,ラヴィアンコール,34.7,2.9,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,7,ピエナブラック,6.7,14.9,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,8,スズノグレイス,284.3,0.4,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,9,フチサンチャチャ,386.0,0.3,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,10,シギーコルエンド,46.2,2.2,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,11,ウインモンクール,15.1,6.6,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,12,グランワールド,2.6,38.5,2026-05-24 11:07:02+09:00
2026-05-24,京都,2,3歳未勝利,10:20発走 / ダ1900m (右) / 天候:晴 / 馬場:良,13,ガラード,4.1,24.4,2026-05-24 11:07:02+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,1,ハヤブササキチャン,2.1,47.6,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,2,アスクウルトラモア,411.3,0.2,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,3,タイムレスフレアー,6.5,15.4,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,4,ブランチアウト,6.5,15.4,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,5,ルージュソムニウム,86.1,1.2,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,6,エイシンリーガル,193.0,0.5,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,7,ゴッドレイ,29.2,3.4,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,8,ピンクパンサー,157.8,0.6,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,9,フィエスタ,26.9,3.7,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,10,アズライトアスール,347.3,0.3,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,11,キボウホー,6.3,15.9,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,12,ミキノヒストリー,523.3,0.2,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,13,モズガネシア,265.0,0.4,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,14,パラフローラ,144.5,0.7,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,15,リン,10.7,9.3,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,16,メイショウノヴァス,9.5,10.5,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,17,ユウトザイシン,203.8,0.5,2026-05-24 11:07:04+09:00
2026-05-24,京都,3,3歳未勝利,10:50発走 / 芝1600m (右 D) / 天候:晴 / 馬場:良,18,ジュエルブリス,64.1,1.6,2026-05-24 11:07:04+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,1,スノースケープ,1.6,62.5,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,2,シャリキモン,17.6,5.7,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,3,アメジストブリエ,30.1,3.3,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,4,カヴァティーナ,36.4,2.7,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,5,スフィダンテ,31.5,3.2,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,6,ダノンワンダー,6.5,15.4,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,7,マコトエウロペ,23.8,4.2,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,8,ナムラシンジロー,55.7,1.8,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,9,ヘブンクローバー,118.7,0.8,2026-05-24 11:07:06+09:00
2026-05-24,京都,4,3歳未勝利,11:20発走 / 芝2000m (右 D) / 天候:晴 / 馬場:良,10,ティタノマキア,3.4,29.4,2026-05-24 11:07:06+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,1,マイケルバローズ,3.5,28.6,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,2,フィラーエ,6.5,15.4,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,3,ウォーターサグラダ,8.3,12.0,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,4,サンセットゴールド,11.6,8.6,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,5,メイクワンズデイ,5.1,19.6,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,6,ベネサルート,11.6,8.6,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,7,ミルトベスト,16.1,6.2,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,8,マーゴットミスト,5.3,18.9,2026-05-24 11:07:08+09:00
2026-05-24,京都,5,3歳1勝クラス,12:10発走 / 芝1200m (右 D) / 天候:晴 / 馬場:良,9,モンサンゴールデン,11.5,8.7,2026-05-24 11:07:08+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,1,ルファーダ,28.7,3.5,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,2,リオンサーガ,59.0,1.7,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,3,ビズロード,999.9,0.1,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,4,レイサンソク,14.7,6.8,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,5,ヴァイヴァーイ,52.8,1.9,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,6,ミスターエメラルド,34.2,2.9,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,7,ホールオブミラーズ,28.8,3.5,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,8,シャローファースト,10.7,9.3,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,9,アスクドゥチャンプ,11.4,8.8,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,10,ユアフェリシティ,15.3,6.5,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,11,メイショウサッソウ,49.5,2.0,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,12,ボクマダネムイヨ,2.2,45.5,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,13,アイアムジャイアン,5.4,18.5,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,14,カイラーサ,51.7,1.9,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,15,レザーアンドレース,19.2,5.2,2026-05-24 11:07:10+09:00
2026-05-24,京都,6,3歳1勝クラス,12:40発走 / ダ1900m (右) / 天候:晴 / 馬場:良,16,アンソニー,11.2,8.9,2026-05-24 11:07:10+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,1,アーニャワクワク,91.5,1.1,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,2,サラサラヘアー,101.8,1.0,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,3,ハルオーブ,22.6,4.4,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,4,ウォーターエアリー,7.4,13.5,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,5,バダジェフスカ,46.1,2.2,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,6,メラヴィリオーザ,62.4,1.6,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,7,ブルーレース,9.2,10.9,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,8,ワールドキッス,107.6,0.9,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,9,モンタルチーノ,5.3,18.9,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,10,メイショウサチダケ,11.2,8.9,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,11,サリュエ,9.4,10.6,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,12,ペールノエル,7.3,13.7,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,13,ハッピーサプライズ,76.7,1.3,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,14,エイトスターズ,60.0,1.7,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,15,マリブオレンジ,5.6,17.9,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,16,ノボリリア,9.8,10.2,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,17,ラブアイミー,68.7,1.5,2026-05-24 11:07:12+09:00
2026-05-24,京都,7,4歳以上1勝クラス,13:10発走 / 芝1400m (右 外 D) / 天候:晴 / 馬場:良,18,レモンバーム,18.5,5.4,2026-05-24 11:07:12+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,1,テーオーライマン,4.8,20.8,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,2,パーサヴィアランス,36.9,2.7,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,3,ケーヴァラ,6.0,16.7,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,4,メイショウオオコ,12.5,8.0,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,5,サイモンシュバリエ,2.8,35.7,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,6,タイガースパーク,6.1,16.4,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,7,フラッシング,37.9,2.6,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,8,クリノフィガロ,13.8,7.2,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,9,メイケイロゼッタ,23.4,4.3,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,10,トゥルブレンシア,39.6,2.5,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,11,マハナ,16.1,6.2,2026-05-24 11:07:15+09:00
2026-05-24,京都,8,4歳以上2勝クラス,13:40発走 / ダ1800m (右) / 天候:晴 / 馬場:良,12,サパテアール,28.1,3.6,2026-05-24 11:07:15+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,1,マテンロウギフト,14.1,7.1,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,2,ジャズ,4.8,20.8,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,3,キーウェーブ,33.9,2.9,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,4,ロゼル,35.2,2.8,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,5,ショウナンバルドル,5.0,20.0,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,6,ナイトスラッガー,7.2,13.9,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,7,ツーエムクロノス,31.7,3.2,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,8,ジョイエッロ,3.2,31.2,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,9,アラタマフェーヴル,7.3,13.7,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,10,メイショウヤシマ,26.0,3.8,2026-05-24 11:07:17+09:00
2026-05-24,京都,9,聖護院特別,14:15発走 / 芝1800m (右 外 D) / 天候:晴 / 馬場:良,11,クスクス,15.3,6.5,2026-05-24 11:07:17+09:00
2026-05-24,京都,10,高瀬川S,14:50発走 / ダ1200m (右) / 天候:晴 / 馬場:良,1,イミュータブル,66.7,1.5,2026-05-24 11:07:19+09:00
