date,venue,race_no,race_name,detail,finish_pos,horse_no,horse_name,final_odds,popularity,finish_time,race_id
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,1,5,ストーリーオブラブ,8.3,4,1:36.8,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,2,15,ホウオウロレンシア,3.6,1,1:36.8,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,3,8,タマモチョコチップ,6.2,3,1:37.5,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,4,12,オウケンサクラコ,83.2,11,1:37.8,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,5,4,ドナソラーレ,132.2,13,1:38.3,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,6,7,アルティソナンテ,29.1,10,1:38.6,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,7,6,レヴェンドール,89.5,12,1:38.7,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,8,13,ルージュボニート,13.3,8,1:38.7,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,9,16,トランセンコ,20.3,9,1:38.9,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,10,1,レディソフィア,11.7,6,1:39.1,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,11,2,ゼフィリア,11.3,5,1:39.3,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,12,3,ジーティーフクフク,150.0,15,1:39.4,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,13,9,ルージュアリスタ,4.2,2,1:39.9,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,14,10,ブリサマリーナ,12.4,7,1:40.2,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,15,11,ジューンミレニアム,229.2,16,1:41.1,202605030301
2026-06-13,東京,1,3歳未勝利,09:55発走 / ダ1600m (左) / 天候:晴 / 馬場:重,16,14,アイリーノリチャン,146.1,14,1:41.3,202605030301
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,1,12,ウインターブレス,6.8,4,2:26.2,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,2,6,ヴァルカンテソーロ,2.8,1,2:26.2,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,3,8,フレキシブル,33.1,10,2:26.4,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,4,11,クイーンズレイン,32.6,9,2:26.5,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,5,17,ゾネブルーム,5.9,3,2:26.6,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,6,2,オービタルピリオド,52.8,11,2:26.6,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,7,1,キコリータ,29.4,8,2:26.8,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,8,3,ゴールドエンバー,11.9,6,2:26.9,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,9,14,アニゴザントス,161.3,15,2:26.9,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,10,15,シェリーシュシュ,22.7,7,2:27.0,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,11,4,イベリスアマラ,94.6,12,2:27.6,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,12,18,レッドリアライズ,128.7,14,2:27.6,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,13,5,スカイドリーマー,10.8,5,2:27.7,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,14,9,タイキヴィグルーズ,245.4,17,2:27.9,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,15,7,コンフィグシス,128.2,13,2:28.1,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,16,16,カルダモン,4.8,2,2:28.1,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,17,13,レフィノス,209.3,16,2:28.2,202605030302
2026-06-13,東京,2,3歳未勝利,10:25発走 / 芝2400m (左 C) / 天候:晴 / 馬場:稍,18,10,テンムス,287.0,18,2:31.4,202605030302
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,1,15,キリミツ,4.1,3,1:24.4,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,2,7,メビウスロマンス,4.0,2,1:25.5,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,3,10,エッチェレンテ,6.9,4,1:25.6,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,4,6,アルデバローズ,78.7,11,1:25.7,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,5,11,アーリマックス,52.7,10,1:25.8,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,6,5,フォルナカリア,15.7,6,1:25.8,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,7,13,メリティス,16.2,7,1:25.9,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,8,16,ブザービーター,238.5,14,1:26.2,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,9,3,ルナーファントム,3.9,1,1:26.2,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,10,12,デルマカイモン,38.8,9,1:26.3,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,11,14,ハチマン,217.2,12,1:26.6,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,12,1,アイスアンドスノー,20.4,8,1:26.6,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,13,4,ナムラコハル,231.4,13,1:26.6,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,14,8,ミリオングローリー,8.6,5,1:26.8,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,15,2,ヤマトスイフト,445.7,16,1:27.1,202605030303
2026-06-13,東京,3,3歳未勝利,10:55発走 / ダ1400m (左) / 天候:晴 / 馬場:重,16,9,キタノソブリン,398.3,15,1:27.3,202605030303
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,1,2,スズカハービン,11.6,3,3:22.3,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,2,9,ジューンベロシティ,1.2,1,3:22.9,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,3,6,ブラックボイス,53.7,8,3:23.0,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,4,8,コレクテイニア,23.0,6,3:23.2,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,5,4,ローディアマント,19.8,5,3:24.6,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,6,7,マオノアラシ,29.2,7,3:25.1,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,7,3,ゲインサポート,167.1,10,3:25.3,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,8,10,メイショウソムリエ,12.7,4,3:25.4,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,9,5,ジーティーオウジャ,114.2,9,3:28.6,202605030304
2026-06-13,東京,4,東京JS,11:30発走 / 障3110m (芝) / 天候:晴 / 馬場:稍,10,1,ピーターサイト,8.5,2,3:28.9,202605030304
2026-06-13,東京,5,2歳新馬,12:20発走 / 芝1600m (左 C) / 天候:晴 / 馬場:良,1,2,シャンデヴァーグ,1.3,1,1:38.5,202605030305
